row_id,output_class,confidence
879,n03345487,0.0120897702872753
880,n02894605,0.0117479702457785
881,n02114367,0.0517430044710636
882,n03272562,0.0670372620224952
883,n03590841,0.3985342681407928
884,n03590841,0.2936791181564331
885,n03272562,0.0607761107385158
886,n02102177,0.0516962558031082
887,n02480495,0.0596511289477348
888,n03459775,0.0184184033423662
889,n03485407,0.0336996205151081
890,n10565667,0.0246689971536397
891,n01748264,0.0172618813812732
892,n03888257,0.031640637665987
893,n09421951,0.0163727235049009
894,n13044778,0.010369673371315
895,n02092002,0.0113408183678984
896,n03459775,0.0148589480668306
897,n03899768,0.0117618096992373
898,n12998815,0.0121447909623384
899,n02480495,0.011212664656341
900,n03272562,0.0170290619134902
901,n06359193,0.0348746143281459
902,n02027492,0.0241574980318546
903,n03459775,0.0144981807097792
904,n02099601,0.0108268875628709
905,n02480495,0.0138319060206413
906,n03459775,0.016754800453782
907,n02894605,0.0146302059292793
908,n02480495,0.0124139189720153
909,n02033041,0.1033605188131332
910,n01855032,0.0525681376457214
911,n03459775,0.0170836858451366
912,n02092002,0.0115309813991189
913,n02326432,0.0217731148004531
914,n02894605,0.0113285603001713
915,n03459775,0.0188405849039554
916,n02326432,0.0144234774634242
917,n03459775,0.0879706963896751
918,n01601694,0.0662586688995361
919,n13037406,0.0522685647010803
920,n03272562,0.0163438357412815
921,n03899768,0.0131451934576034
922,n03109150,0.0345465689897537
923,n02099601,0.0117610516026616
924,n03272562,0.0131570631638169
925,n02326432,0.0169960614293813
926,n02027492,0.0185311697423458
927,n04591157,0.3735544681549072
928,n03459775,0.0119614731520414
929,n03743016,0.0126217920333147
930,n02326432,0.0211033020168542
931,n03590841,0.278508722782135
932,n03590841,0.3039686977863312
933,n03272562,0.0167881026864051
934,n03899768,0.0140812639147043
935,n12998815,0.0121003184467554
936,n02326432,0.0206613931804895
937,n10565667,0.0223975498229265
938,n03272562,0.0166667159646749
939,n03899768,0.0102760195732116
940,n10565667,0.0228488110005855
941,n03459775,0.013623671606183
942,n03459775,0.0117932334542274
943,n02840245,0.0203064624220132
944,n02115641,0.0102858357131481
945,n02033041,0.0559649430215358
946,n02027492,0.0360051989555358
947,n03272562,0.014017179608345
948,n03272562,0.0143200382590293
949,n03314780,0.0750634893774986
950,n03899768,0.0111810863018035
951,n03272562,0.0178729463368654
952,n03000247,0.0100849252194166
953,n02480495,0.0604198798537254
954,n03272562,0.0910064950585365
955,n03459775,0.0906564816832542
956,n03345487,0.0591312125325202
957,n01748264,0.0692930072546005
958,n13044778,0.0495854578912258
959,n13037406,0.0116263320669531
960,n03272562,0.0160414110869169
961,n06359193,0.0346819572150707
962,n01748264,0.017616506665945
963,n02480495,0.0113800475373864
964,n03272562,0.0138654066249728
965,n02102177,0.0111870598047971
966,n03459775,0.1050555482506752
966,n03459775,0.0224905032664537
967,n03272562,0.0155298318713903
968,n02840245,0.0164378620684146
969,n03459775,0.012270008213818
970,n13044778,0.0108223026618361
971,n02092002,0.0134839816018939
972,n03272562,0.0824968814849853
973,n03485407,0.0549775809049606
974,n03272562,0.0527387857437133
975,n02894605,0.011590446345508
976,n03272562,0.0127213038504123
977,n02480495,0.0148921525105834
978,n13037406,0.0119173917919397
979,n03459775,0.0146932061761617
980,n13044778,0.0105017386376857
981,n03899768,0.0102775422856211
982,n02115641,0.0124236084520816
983,n03314780,0.0474612973630428
984,n03459775,0.0132958116009831
985,n04228054,0.026108518242836
986,n13037406,0.0119726490229368
987,n02480495,0.0125428456813097
988,n02894605,0.0128883868455886
989,n02326432,0.0159471035003662
990,n02326432,0.0182490441948175
991,n02326432,0.0160978492349386
992,n02326432,0.0176846943795681
993,n12998815,0.0116268182173371
994,n03272562,0.0138706807047128
995,n03394916,0.0117260254919528
996,n03272562,0.0165836792439222
997,n01798484,0.0247251093387603
998,n13044778,0.010592071339488
999,n02092002,0.0122413421049714
1000,n03272562,0.0135112246498465
1001,n03485407,0.0109359323978424
1002,n03459775,0.0176975317299366
1003,n01855032,0.0290465299040079
1004,n01601694,0.0139873456209898
1005,n01855032,0.0379581749439239
1006,n13044778,0.0109339458867907
1007,n03272562,0.0164325404912233
1008,n02092002,0.0515899918973445
1009,n03272562,0.0674579069018364
1010,n02092002,0.0653847754001617
1011,n10565667,0.0174106750637292
1012,n03459775,0.0239066127687692
1013,n04591157,0.39767986536026
1014,n03314780,0.3927834928035736
1015,n02028035,0.0755113139748573
1016,n02027492,0.097702644765377
1017,n01798484,0.1675945371389389
1018,n02326432,0.0617615468800067
1019,n02089078,0.0495290718972682
1020,n10565667,0.0946806147694587
1021,n13044778,0.0109180090948939
1022,n03485407,0.0252479538321495
1023,n03743016,0.0138523178175091
1024,n02480495,0.057137656956911
1025,n01914609,0.0533285066485405
1026,n02027492,0.16299369931221
1027,n02480495,0.0144567117094993
1028,n10565667,0.0410797595977783
1029,n03496892,0.0098598292097449
1030,n03590841,0.2048071324825287
1031,n01855032,0.0446219593286514
1032,n03272562,0.0173244141042232
1033,n01855032,0.0337232761085033
1034,n02027492,0.1467258185148239
1035,n03590841,0.0689042285084724
1036,n02480495,0.0599836930632591
1037,n02102177,0.0119805317372083
1038,n03272562,0.0122041180729866
1039,n13037406,0.0117786545306444
1040,n03272562,0.0125300744548439
1041,n03459775,0.0145850097760558
1042,n01748264,0.0141718499362468
1043,n03272562,0.0132229598239064
1044,n03459775,0.0123642301186919
1045,n12998815,0.0123461131006479
1046,n02894605,0.0114234220236539
1047,n03345487,0.0479865781962871
1048,n04591157,0.2111098766326904
1049,n02115641,0.0510852076113224
1050,n13037406,0.0502018295228481
1051,n02115641,0.0445589609444141
1052,n02092002,0.0543854646384716
1053,n02894605,0.0116249965503811
1054,n03459775,0.015669971704483
1055,n03272562,0.0125829391181468
1056,n13044778,0.0101774204522371
1057,n02102177,0.0116730453446507
1058,n03272562,0.0124507872387766
1059,n01855032,0.0480392277240753
1060,n02326432,0.1144838854670524
1061,n01798484,0.1234490871429443
1062,n03272562,0.0722278282046318
1063,n01601694,0.0127070024609565
1064,n03272562,0.014246055856347
1065,n02326432,0.021528773009777
1066,n03459775,0.0900629013776779
1067,n03272562,0.0717639774084091
1068,n10565667,0.1469509452581405
1069,n02326432,0.0698490515351295
1070,n01855032,0.0900542140007019
1071,n01798484,0.0922408252954483
1072,n03197337,0.0503426752984523
1073,n03459775,0.0129474624991416
1074,n10565667,0.0622003115713596
1075,n03272562,0.0165015272796154
1076,n02027492,0.0577012076973915
1077,n03272562,0.070411816239357
1078,n13037406,0.0549006573855876
1079,n10565667,0.0394548662006855
1080,n13037406,0.0114660365507006
1081,n02092002,0.0154723701998591
1082,n03314780,0.052329022437334
1083,n03272562,0.0117595121264457
1084,n07768694,0.0148377362638711
1085,n02894605,0.0114071983844041
1086,n03743016,0.0132578387856483
1087,n03272562,0.0136236241087317
1088,n02480495,0.0145178809762001
1089,n03314780,0.0232732202857732
1090,n02092002,0.0115048978477716
1091,n01601694,0.01339553296566
1092,n01855032,0.042220264673233
1093,n03459775,0.0164355412125587
1094,n03590841,0.4207516610622406
1095,n03459775,0.0150603698566555
1096,n02092002,0.0134125864133238
1097,n03459775,0.0155758205801248
1098,n02092002,0.0139784170314669
1099,n02894605,0.011943127028644
1100,n03459775,0.0211714636534452
1101,n02326432,0.0215946454554796
1102,n01601694,0.0146334469318389
1103,n02102177,0.0118015529587864
1104,n02894605,0.0114730391651391
1105,n06359193,0.0451281405985355
1106,n03272562,0.0142531469464302
1107,n03000247,0.0102797830477356
1108,n03272562,0.0161682553589344
1109,n02326432,0.0170519482344388
1110,n02116738,0.0127316107973456
1111,n01601694,0.0138927921652793
1112,n03272562,0.0163880009204149
1113,n02326432,0.025828706100583
1114,n13037406,0.0117112630978226
1115,n01601694,0.0125672230497002
1116,n13044778,0.0105579923838377
1117,n06359193,0.0209841895848512
1118,n02480495,0.0125127658247947
1119,n02483708,0.0114729767665266
1120,n01601694,0.0146908247843384
1121,n02128385,0.0112709403038024
1122,n03459775,0.0229938365519046
1123,n02027492,0.019124586135149
1124,n01601694,0.0152606684714555
1125,n02092002,0.0123197939246892
1126,n03459775,0.0201786458492279
1127,n02091635,0.0091082341969013
1128,n03272562,0.0171406883746385
1129,n03888257,0.0131738977506756
1130,n13037406,0.0124378269538283
1131,n03459775,0.0179563853889703
1132,n02894605,0.0127697400748729
1133,n03459775,0.0139241237193346
1134,n02894605,0.0128941694274544
1135,n03272562,0.0137456599622964
1136,n04296562,0.0356795266270637
1137,n02480495,0.0109604420140385
1138,n02480495,0.0129314120858907
1139,n03272562,0.018074819818139
1140,n01855032,0.037526648491621
1141,n06359193,0.0371117070317268
1142,n02480495,0.0103256739675998
1143,n13037406,0.0120912715792655
1144,n01494475,0.0237037688493728
1145,n02092002,0.0127736898139119
1146,n02102177,0.0113003375008702
1147,n04296562,0.0316712744534015
1148,n04228054,0.0291518494486808
1149,n13037406,0.0120017873123288
1150,n03272562,0.016713947057724
1151,n02480495,0.013797995634377
1152,n01601694,0.0133056817576289
1153,n04591157,0.1112431362271308
1154,n02326432,0.0157634280622005
1155,n06359193,0.0232005715370178
1156,n02480495,0.010795272886753
1157,n02894605,0.0126759801059961
1158,n03314780,0.0387403257191181
1159,n02326432,0.0218623373657464
1160,n02840245,0.0310269575566053
1161,n03459775,0.0144126266241073
1162,n10565667,0.1038460358977317
1163,n02027492,0.0182462725788354
1164,n02422106,0.0111637907102704
1165,n03459775,0.0196474809199571
1166,n03272562,0.01721584610641
1167,n02894605,0.011691614985466
1168,n09428293,0.0106320763006806
1169,n03459775,0.0167620312422513
1170,n03272562,0.0761873424053192
1171,n02092002,0.0709518566727638
1172,n01798484,0.1075959429144859
1173,n13044778,0.0488139241933822
1174,n03899768,0.011917371302843
1175,n03459775,0.0297038983553648
1176,n02480495,0.010451597161591
1177,n06359193,0.0283458605408668
1178,n02326432,0.013432078063488
1179,n02092002,0.0121298842132091
1180,n02092002,0.0121047673746943
1181,n02102177,0.0116322850808501
1182,n03000247,0.0107239391654729
1183,n03272562,0.069637507200241
1184,n01855032,0.1726787388324737
1185,n03485407,0.0593690052628517
1186,n06359193,0.077589564025402
1187,n01494475,0.015957273542881
1188,n12998815,0.013013556599617
1189,n02092002,0.0126112317666411
1190,n02894605,0.011686336249113
1191,n02480495,0.0122790383175015
1192,n03459775,0.020727451890707
1193,n02102177,0.0117077222093939
1194,n03272562,0.0159033555537462
1195,n03272562,0.015297457575798
1196,n03590841,0.2974747717380523
1197,n03590841,0.9738799929618835
1198,n10565667,0.1178574711084365
1199,n03995372,0.2083525657653808
1200,n03706229,0.0114952698349952
1201,n02894605,0.013096185401082
1202,n01601694,0.0126322861760854
1203,n02092002,0.0123074939474463
1204,n03272562,0.0156649518758058
1205,n02894605,0.0133066270500421
1206,n03459775,0.0906458273530006
1207,n03272562,0.0750141069293022
1208,n13044778,0.0491321086883544
1209,n03272562,0.0135405743494629
1210,n03272562,0.0183485187590122
1211,n03459775,0.016854029148817
1212,n02102177,0.0113209262490272
1213,n13044778,0.0107022868469357
1214,n03590841,0.1848668754100799
1215,n02894605,0.0133675625547766
1216,n03272562,0.0119155943393707
1217,n01494475,0.0191520266234874
1218,n02894605,0.0124585498124361
1219,n02480495,0.0141617292538285
1220,n13037406,0.0114275431260466
1221,n01855032,0.0533202812075614
1222,n10565667,0.0307085625827312
1223,n03272562,0.0149969523772597
1224,n02115641,0.0108757708221673
1225,n02092002,0.0125848241150379
1226,n02326432,0.0610839687287807
1227,n02480495,0.0589826814830303
1228,n02115641,0.0552629008889198
1229,n02480495,0.0106481835246086
1230,n03485407,0.0181102938950061
1231,n13037406,0.0120942490175366
1232,n01694178,0.0107687506824731
1233,n03459775,0.012600302696228
1234,n10565667,0.0281691774725914
1235,n02894605,0.0146481366828084
1236,n13044778,0.0108269173651933
1237,n03272562,0.01625207811594
1238,n03272562,0.0129955084994435
1242,n10565667,0.1460450738668441
1243,n02092002,0.0544422753155231
1244,n03590841,0.1182852461934089
1245,n02326432,0.0681584179401397
1246,n03590841,0.0959794074296951
1247,n04591157,0.9971224069595336
1248,n02326432,0.0742758736014366
1249,n10565667,0.1459120512008667
1250,n03590841,0.0429981835186481
1251,n10565667,0.0267896149307489
1252,n03498962,0.0116003211587667
1253,n01855032,0.0335931666195392
1254,n03314780,0.4165757596492767
1255,n03272562,0.088606409728527
1256,n03272562,0.0556480251252651
1257,n12998815,0.013378114439547
1258,n01601694,0.0134043944999575
1259,n13044778,0.0110871037468314
1260,n03272562,0.0159538350999355
1261,n03459775,0.0137666063383221
1262,n03459775,0.0178762879222631
1263,n13044778,0.0113925272598862
1264,n02092002,0.0134056033566594
1265,n03207941,0.0095607871189713
1266,n06359193,0.0314762368798255
1267,n02480495,0.0637643188238143
1268,n13044778,0.0493354052305221
1269,n12998815,0.051477525383234
1270,n02326432,0.0193585064262151
1271,n02027492,0.0212656334042549
1272,n02894605,0.0124908834695816
1273,n02115641,0.011413449421525
1274,n10565667,0.0507593303918838
1275,n02027492,0.022547734901309
1276,n03485407,0.0129971280694007
1277,n02326432,0.0211285278201103
1278,n02027492,0.0132993962615728
1279,n03272562,0.0166354067623615
1280,n02894605,0.0560279265046119
1281,n03743016,0.0671502649784088
1282,n02116738,0.0524979904294014
1283,n04296562,0.0446639843285083
1284,n03000247,0.0089835496619343
1285,n02894605,0.0139646865427494
1286,n03272562,0.0133562451228499
1287,n02894605,0.0110613107681274
1288,n02092002,0.0136907286942005
1289,n03272562,0.092958427965641
1290,n03272562,0.0645700693130493
1291,n04310018,0.0606506131589412
1292,n02894605,0.0624096319079399
1293,n10565667,0.0205417033284902
1294,n02480495,0.0125373275950551
1295,n01748264,0.0155787980183959
1296,n01855032,0.0329507701098918
1297,n02480495,0.0128814466297626
1298,n03459775,0.0210389383137226
1299,n02115641,0.0105982292443513
1300,n03590841,0.0245295111089944
1301,n02894605,0.0134671069681644
1302,n02840245,0.0203643571585416
1303,n13037406,0.0114220762625336
1304,n03272562,0.0186779350042343
1305,n01776313,0.0151081373915076
1306,n03272562,0.0143752424046397
1307,n03272562,0.0138207050040364
1308,n02092002,0.0128550985828042
1309,n03590841,0.3546591401100158
1310,n10565667,0.1757207661867141
1311,n01855032,0.1952149122953415
1312,n02894605,0.060436338186264
1313,n13044778,0.0548441112041473
1314,n02092002,0.0581460334360599
1315,n03272562,0.0173896420747041
1316,n03272562,0.0169002432376146
1317,n03485407,0.0179258994758129
1318,n03272562,0.0143487220630049
1319,n02092002,0.0143344821408391
1320,n02894605,0.0126205291599035
1321,n02165105,0.010740959085524
1322,n02102177,0.0113511318340897
1323,n10565667,0.0241873022168874
1324,n02027492,0.0236829947680234
1325,n03485407,0.0222469735890626
1326,n04228054,0.0225885175168514
1327,n03743016,0.0126408282667398
1328,n02326432,0.0227165855467319
1329,n01798484,0.0239584557712078
1330,n03459775,0.0129710715264081
1331,n03272562,0.0156197110190987
1332,n03272562,0.0136854015290737
1333,n02092002,0.0112809585407376
1334,n10565667,0.0639494732022285
1335,n10565667,0.026048207655549
1336,n03459775,0.0170715264976024
1337,n10565667,0.0592887811362743
1338,n02480495,0.012145516462624
1339,n03459775,0.0131824472919106
1340,n03590841,0.0418429709970951
1341,n03272562,0.0126921469345688
1342,n03459775,0.0118849873542785
1343,n10565667,0.0218889974057674
1344,n03272562,0.0140534294769167
1345,n02894605,0.0133715067058801
1346,n01748264,0.016668614000082
1347,n01855032,0.035662692040205
1348,n02480495,0.0122779747471213
1349,n03272562,0.0169968176633119
1350,n01798484,0.0239831544458866
1351,n03459775,0.016430789604783
1352,n03272562,0.0143815409392118
1353,n02115641,0.0103041818365454
1354,n10565667,0.0199675522744655
1355,n10565667,0.0350278653204441
1356,n03459775,0.0138516053557395
1357,n03272562,0.0157630238682031
1358,n02483708,0.0117995040491223
1359,n03459775,0.012848318554461
1360,n02480495,0.0137163642793893
1361,n03590841,0.8696567416191101
1362,n02326432,0.018105074763298
1363,n02092002,0.0129191288724541
1364,n02480495,0.0106844007968902
1365,n06359193,0.049703974276781
1366,n03459775,0.0216541811823844
1367,n03459775,0.0160094946622848
1368,n02102177,0.0111873680725693
1369,n02480495,0.0113087063655257
1370,n02840245,0.0212737787514925
1371,n02480495,0.0527787916362285
1372,n03459775,0.0902151837944984
1373,n03459775,0.1021391823887825
1374,n02033041,0.1088467240333557
1375,n02092002,0.0687161087989807
1376,n03590841,0.1218094751238823
1377,n02480495,0.0111364303156733
1378,n13037406,0.0125519353896379
1379,n02480495,0.0108812935650348
1380,n03590841,0.1831048876047134
1381,n03899768,0.0104294279590249
1382,n02894605,0.0138533199205994
1383,n13037406,0.0113914003595709
1384,n03888257,0.0262321699410676
1385,n03459775,0.0174947325140237
1386,n03459775,0.0260333158075809
1387,n03272562,0.0173219516873359
1388,n13040303,0.0105529017746448
1389,n03272562,0.0153197394683957
1390,n02027492,0.0248075723648071
1391,n13044778,0.0098627153784036
1392,n02840245,0.0135279782116413
1393,n02326432,0.0712815150618553
1394,n02092002,0.0614871755242347
1395,n02894605,0.0662241503596305
1396,n02480495,0.0598135218024253
1397,n03459775,0.020425533875823
1398,n03590841,0.1293512284755706
1399,n13037406,0.0121787153184413
1400,n10565667,0.0253802947700023
1401,n03590841,0.0346069931983947
1402,n01855032,0.0373345352709293
1403,n13044778,0.0101595344021916
1404,n03272562,0.018489945679903
1405,n02326432,0.013022824190557
1406,n03272562,0.016559449955821
1407,n02480495,0.0124675016850233
1408,n01601694,0.0129080992192029
1409,n13044778,0.0107499174773693
1410,n10565667,0.0254106018692255
1411,n13037406,0.0116791194304823
1412,n03459775,0.0151072293519973
1413,n01601694,0.0134196197614073
1414,n03272562,0.0201611127704381
1415,n02480495,0.0128176910802721
1416,n03109150,0.022771943360567
1417,n01855032,0.0455331951379776
1418,n02033041,0.0410423539578914
1419,n02102177,0.0556867681443691
1420,n01748264,0.0706746205687522
1421,n02027492,0.072515532374382
1422,n02894605,0.0569846257567405
1423,n03272562,0.0158979557454586
1424,n03272562,0.0177108868956565
1425,n02326432,0.0249145645648241
1426,n03590841,0.070796713232994
1427,n13037406,0.0115865282714366
1428,n03899768,0.0122792916372418
1429,n03459775,0.0222886428236961
1430,n10565667,0.0824401527643203
1431,n02894605,0.0118881575763225
1432,n02480495,0.0115456320345401
1433,n13037406,0.0119807096198201
1434,n02091635,0.0093083390966057
1435,n02115641,0.0123663432896137
1436,n03459775,0.0755749940872192
1437,n02102177,0.0552365668118
1438,n13037406,0.0591035410761833
1439,n03272562,0.0190476160496473
1440,n03272562,0.0134738851338624
1441,n06359193,0.0257529448717832
1442,n04591157,0.3537479937076568
1443,n01855032,0.2251008599996566
1444,n13037406,0.0631797388195991
1445,n02480495,0.0111991642042994
1446,n02480495,0.0131456339731812
1447,n01748264,0.0175195857882499
1448,n02102177,0.0106850657612085
1449,n02326432,0.099322035908699
1450,n02480495,0.0649695917963981
1451,n03459775,0.0722363889217376
1452,n02027492,0.0209224224090576
1453,n02102177,0.0117601053789258
1454,n02894605,0.0128545584157109
1455,n01601694,0.0140281543135643
1456,n01601694,0.0134711628779768
1457,n02089078,0.011030139401555
1458,n02027492,0.018839506432414
1459,n03899768,0.0121006462723016
1460,n02480495,0.0109474128112196
1461,n03459775,0.0142405154183506
1462,n02326432,0.0178935639560222
1463,n02027492,0.0149472309276461
1464,n03109150,0.025484723970294
1465,n10565667,0.0262544527649879
1466,n04296562,0.0177037976682186
1467,n01601694,0.0123589364811778
1468,n02480495,0.011332924477756
1469,n03218198,0.0099996216595172
1470,n03272562,0.0145387165248394
1471,n03459775,0.0530877150595188
1472,n02480495,0.0609423443675041
1473,n03888257,0.0741601586341857
1474,n09421951,0.0751774981617927
1475,n03394916,0.0135222990065813
1476,n02092002,0.0162287522107362
1477,n02326432,0.0182524230331182
1478,n02115641,0.0123332506045699
1479,n13044778,0.0112152630463242
1480,n10565667,0.0176506955176591
1481,n03459775,0.0163195952773094
1482,n03272562,0.0145822297781705
1483,n01855032,0.044290080666542
1484,n03272562,0.0172094572335481
1485,n03272562,0.0173556320369243
1486,n13037406,0.0114818811416625
1487,n02102177,0.0111211612820625
1488,n03272562,0.0165847204625606
1489,n03729826,0.1232485175132751
1490,n04591157,0.3349425196647644
1491,n02894605,0.0106538543477654
1492,n03485407,0.028667764738202
1493,n02894605,0.0110099399462342
1494,n03272562,0.0143611775711178
1495,n02480495,0.0118527673184871
1496,n01798484,0.0461516007781028
1497,n10565667,0.0262055546045303
1498,n02092002,0.0131796207278966
1499,n10565667,0.0267080906778574
1500,n01601694,0.0141969341784715
1501,n03459775,0.0121252676472067
1502,n02894605,0.0138808321207761
1503,n02326432,0.0171570386737585
1504,n03272562,0.0584554783999919
1505,n02027492,0.0992622748017311
1506,n03272562,0.0768718719482421
1507,n02894605,0.0466067567467689
1508,n03485407,0.0620525777339935
1509,n03459775,0.140853151679039
1510,n10565667,0.0548182055354118
1511,n13044778,0.0110203307121992
1512,n03272562,0.0174233987927436
1513,n03272562,0.0131116295233368
1514,n03459775,0.0136899389326572
1515,n03459775,0.0135533027350902
1516,n02894605,0.0116560850292444
1517,n03272562,0.0150690209120512
1518,n03459775,0.013494461774826
1519,n02092002,0.0136688565835356
1520,n02033041,0.0934276357293129
1521,n03314780,0.35210120677948
1522,n03272562,0.0913496389985084
1523,n01855032,0.0464841984212398
1524,n01748264,0.0141070820391178
1525,n02480495,0.0107251573354005
1526,n02326432,0.0295191947370767
1527,n04591157,0.7304272055625916
1528,n02480495,0.0125422673299908
1529,n10565667,0.0210217162966728
1530,n02027492,0.0419390983879566
1531,n03109150,0.0208421256393194
1532,n02480495,0.011058384552598
1533,n03743016,0.0128594199195504
1534,n03459775,0.017000462859869
1535,n13037406,0.012069315649569
1536,n01494475,0.0488222278654575
1537,n02326432,0.0142912361770868
1538,n02326432,0.0266769658774137
1539,n02326432,0.023969430476427
1540,n03272562,0.0740336552262306
1541,n02027492,0.1251815259456634
1542,n02326432,0.1239601969718933
1543,n13037406,0.0115051213651895
1544,n02480495,0.012888983823359
1545,n03459775,0.0292371734976768
1546,n02114367,0.0115121006965637
1547,n03272562,0.0134410401806235
1548,n06359193,0.0319053865969181
1549,n03459775,0.0691930204629898
1550,n02480495,0.0582215152680873
1551,n03000247,0.0468662902712821
1552,n02894605,0.0611795112490654
1553,n06359193,0.0520067438483238
1554,n03459775,0.0890693143010139
1555,n02326432,0.0772811248898506
1556,n03272562,0.018903536722064
1557,n06359193,0.0306009203195571
1558,n02894605,0.0099812019616365
1559,n03459775,0.0555955469608306
1560,n03109150,0.1551761180162429
1561,n03459775,0.0875100418925285
1562,n02326432,0.0267684441059827
1563,n01798484,0.0261634420603513
1564,n03459775,0.0150552121922373
1565,n01748264,0.0165480580180883
1566,n02480495,0.0135276978835463
1567,n02840245,0.015810165554285
1568,n03459775,0.0309654790908098
1569,n03272562,0.0697998851537704
1570,n02480495,0.0539131090044975
1571,n06359193,0.1127811819314956
1572,n13044778,0.010857437737286
1573,n03459775,0.015234600752592
1574,n02422106,0.0125980656594038
1575,n06359193,0.0286082159727811
1576,n02102177,0.0115697411820292
1577,n01748264,0.0140940556302666
1578,n04296562,0.0273245424032211
1579,n02102177,0.0110460296273231
1580,n02326432,0.0170814581215381
1581,n03590841,0.1186023578047752
1582,n02480495,0.0136203281581401
1583,n06359193,0.045736476778984
1584,n02480495,0.0120033575221896
1585,n06359193,0.0397242568433284
1586,n02894605,0.0135408258065581
1587,n02128385,0.0112168062478303
1588,n03272562,0.0670161768794059
1589,n03459775,0.0971522480249404
1590,n03272562,0.0622127838432788
1591,n02027492,0.0733778774738311
1592,n03459775,0.0765965804457664
1593,n03459775,0.0570924207568168
1594,n03590841,0.1464804708957672
1595,n02027492,0.0166142918169498
1596,n03459775,0.0159495025873184
1597,n02092002,0.0137850772589445
1598,n01798484,0.0218502189964056
1599,n03459775,0.0168921127915382
1600,n02480495,0.0114649888128042
1601,n02326432,0.0230654142796993
1602,n02092002,0.0123882042244076
1603,n03272562,0.0184266399592161
1604,n02033041,0.0415463745594024
1605,n02326432,0.0196324177086353
1606,n02480495,0.0121956877410411
1607,n02894605,0.0122471246868371
1608,n03272562,0.0174872446805238
1609,n10565667,0.0260340776294469
1610,n02128385,0.0108246384188532
1611,n03459775,0.0651369839906692
1612,n01694178,0.0494810529053211
1613,n03459775,0.0802464932203292
1614,n10565667,0.0593438185751438
1615,n02092002,0.01261901948601
1616,n03743016,0.0145186493173241
1617,n02480495,0.0134174460545182
1618,n12998815,0.0125678228214383
1619,n03109150,0.0382802337408065
1620,n03459775,0.0148030994459986
1621,n02326432,0.015151341445744
1622,n13037406,0.0121181607246398
1623,n03459775,0.0124738998711109
1624,n02894605,0.0582049861550331
1625,n13044778,0.0500718541443347
1626,n03297495,0.1671836823225021
1627,n03459775,0.0121947163715958
1628,n03272562,0.0162809547036886
1629,n03272562,0.0181462205946445
1630,n02092002,0.0115360608324408
1631,n02894605,0.0127499168738722
1632,n01748264,0.0135598266497254
1633,n02092002,0.0113616166636347
1634,n02480495,0.0528976432979106
1635,n01748264,0.0717205479741096
1636,n02326432,0.1014590710401535
1637,n02326432,0.0153985638171434
1638,n03899768,0.0113304276019334
1639,n01748264,0.0157180484384298
1640,n03590841,0.4565259516239166
1641,n02480495,0.0122922863811254
1642,n03485407,0.0179428737610578
1643,n01855032,0.0598127506673336
1644,n02092002,0.0150165669620037
1645,n01694178,0.0100861378014087
1646,n03459775,0.0142737654969096
1647,n02480495,0.0135589772835373
1648,n03459775,0.0118998177349567
1649,n03272562,0.0149783361703157
1650,n01798484,0.2469722479581833
1651,n03459775,0.1093045398592948
1652,n02326432,0.0819265991449356
1653,n03459775,0.0701972320675849
1654,n01748264,0.0783323645591735
1655,n02480495,0.0598583742976188
1656,n09229709,0.0501961819827556
1657,n03743016,0.0143914297223091
1658,n02326432,0.0211259126663208
1659,n13044778,0.0102516757324337
1660,n03394916,0.0132542913779616
1661,n03459775,0.0129492692649364
1662,n03459775,0.0118735637515783
1663,n02092002,0.0627371817827224
1664,n03272562,0.0878568440675735
1665,n02102177,0.0506292767822742
1666,n03000247,0.0467379167675972
1667,n02480495,0.0699698477983474
1668,n02483708,0.0478120408952236
1669,n03272562,0.0608176998794078
1670,n01798484,0.031390331685543
1671,n03899768,0.0099521437659859
1672,n02483708,0.010393101722002
1673,n02326432,0.0159187633544206
1674,n03272562,0.016218401491642
1675,n02480495,0.0136406738311052
1676,n02326432,0.0956875011324882
1677,n03590841,0.1764923632144928
1678,n03272562,0.0880891382694244
1679,n02092002,0.0139876781031489
1680,n03498962,0.0107616521418094
1681,n02092002,0.0124642457813024
1682,n03743016,0.0136256990954279
1683,n04228054,0.026986539363861
1684,n03590841,0.0667540356516838
1685,n03272562,0.016598517075181
1686,n03272562,0.0699452608823776
1687,n03459775,0.0845530107617378
1688,n02480495,0.0504818484187126
1689,n03485407,0.0255431570112705
1690,n02480495,0.0117793455719947
1691,n03459775,0.0144056687131524
1692,n03888257,0.0296739097684621
1693,n03314780,0.053698182106018
1694,n02092002,0.0117967529222369
1695,n02894605,0.0120554370805621
1696,n02480495,0.0127126285806298
1697,n03459775,0.016891798004508
1698,n02480495,0.0140141267329454
1699,n03272562,0.0191705338656902
1700,n03272562,0.0148339373990893
1701,n03743016,0.013138280250132
1702,n02326432,0.0188101511448621
1703,n03272562,0.0139292636886239
1704,n02480495,0.0137956626713275
1705,n01494475,0.0189009606838226
1706,n02092002,0.0127481902018189
1707,n02480495,0.0127475941553711
1708,n03459775,0.0183107648044824
1709,n03459775,0.0123652899637818
1710,n03272562,0.019335014745593
1711,n03272562,0.0178936515003442
1712,n13037406,0.0116496486589312
1713,n02894605,0.0135920587927103
1714,n02480495,0.0116333803161978
1715,n02326432,0.0239262916147708
1716,n02480495,0.0139701263979077
